rms,line_length,delta_rel,theta_rel,alpha_rel,beta_rel,spectral_entropy,mean_ch_corr,posterior_alpha_rel,subject,condition,n_epochs,n_channels
2.0972658012046603e-05,6.751787762535875e-06,0.2738918441567755,0.13695380189982267,0.37513200561808363,0.16613324621386114,3.2552447657799655,-0.011305625496783591,0.4723556831378576,sub-071,EC,15,64
1.737922261673634e-05,3.389203645138434e-06,0.5839717253075651,0.13670819435379727,0.15103943408756138,0.09238143506051529,2.8205497911056217,0.01793260665922384,0.11835148507235824,sub-072,EO,15,64
1.4027137920522774e-05,3.4266489795068017e-06,0.352929564769991,0.1506727536545098,0.3547908177227563,0.11617384410585216,2.959838561071787,-0.009559158228558953,0.4084526143076351,sub-072,EC,15,64
1.9793124306150336e-05,7.744353140501522e-06,0.41999935986286796,0.12192821017871144,0.11301467877479847,0.2198204494625125,3.5114350250681787,0.016727988101021118,0.11801539389119799,sub-073,EO,15,64
1.3390223378348983e-05,6.2620815261701425e-06,0.2654343275328927,0.12770310336859253,0.2012009745766719,0.29140610370721143,3.7554099400453342,-0.00717375009597869,0.23979300155483757,sub-073,EC,15,64
1.468206158227077e-05,6.334017316961541e-06,0.22205756586920913,0.13711423756903224,0.16653664071654262,0.39804249115897183,3.746948241862707,-0.01192073015223764,0.1965702946229058,sub-074,EO,15,64
1.9581493732174375e-05,8.04008253289795e-06,0.1655971390005345,0.15427746305974618,0.2905567706444688,0.3175482694966558,3.6020815256996377,-0.013542116455430131,0.4197055986858428,sub-074,EC,15,64
4.3293387786478446e-05,1.201758569442633e-05,0.42435390393534334,0.2068920199155996,0.22696025265762684,0.10664583760213561,3.196189846261911,-0.0014928256539613425,0.28827116784432555,sub-075,EO,15,64
4.321036811587192e-05,1.3410097010866454e-05,0.2137475441354508,0.29623400444322867,0.36838128017442656,0.09509003465725564,3.2871300767351586,-0.010305089629184843,0.46811444431098265,sub-075,EC,15,64
1.986304389691029e-05,9.075664580250646e-06,0.34795754940128903,0.11336695283682342,0.0806141996827916,0.3191345082316234,3.536559439247904,0.02088008027460851,0.12329635478943007,sub-076,EO,15,64
1.7448821035272253e-05,8.749658193786626e-06,0.18794109527736574,0.1245232191455888,0.1613547385497621,0.33094102069684345,3.714179077242412,0.002352366077020721,0.25917145830202665,sub-076,EC,15,64
4.0504253335106376e-05,7.97514128964696e-06,0.5911731150538183,0.1852060462758371,0.09032410401854861,0.11143056737764041,2.7818269812394263,-0.0050940081166758605,0.10116350326903342,sub-077,EO,15,64
4.281593958282242e-05,9.550997239935337e-06,0.3426261225569435,0.22370717156499992,0.32787929951512934,0.08976479277626358,2.9114555057006353,-0.007808621866582214,0.4644831092815906,sub-077,EC,15,64
1.6608625205632258e-05,4.202041068131007e-06,0.5618923825329145,0.16956660672598903,0.11732720721032937,0.10384164722894308,3.1629186411442616,0.033892475306343074,0.13647322961981376,sub-078,EO,15,64
1.7029026773013926e-05,5.545135295345184e-06,0.21461604500712245,0.1156198842736426,0.5464733434423622,0.09339265473913501,3.038849091744481,0.0026192521091067374,0.6948170040698035,sub-078,EC,15,64
3.1756970197270015e-05,1.1949038600665953e-05,0.3789739186998217,0.1458323145130671,0.1550717641282299,0.2525705968555416,3.4442297085982116,0.015721760637979327,0.1806542759550131,sub-079,EO,15,64
3.546606968443337e-05,1.1672470311348791e-05,0.2610214091422802,0.12272164102128656,0.37043418688684066,0.21457139661030714,3.3427093540753474,-0.009831312872843664,0.4857713794625296,sub-079,EC,15,64
1.78803988042316e-05,5.753371938863123e-06,0.5047833848393565,0.16328682412577095,0.10984838962571114,0.1618829059718232,3.3126550656619207,-0.01023667462437732,0.12092828698773683,sub-080,EO,15,64
2.218405482256695e-05,7.5440646369635e-06,0.322605276129482,0.10559898625661629,0.3844982951038564,0.1448706847873025,3.2282462872785427,-0.011512300244583306,0.5559234894482167,sub-080,EC,15,64
3.599044937859278e-05,6.017958347100979e-06,0.7168457084259733,0.09186043922350606,0.08186644823627724,0.09516733934813427,2.561516722882069,0.049185894183316516,0.07531802264373955,sub-081,EO,15,64
2.1952824184453208e-05,7.701528317665094e-06,0.13898461147601257,0.1057656347507959,0.571016667315117,0.16547367349428163,3.1504617773914645,0.007084367581926807,0.7066695114844426,sub-081,EC,15,64
1.7034554749856874e-05,4.800683584059469e-06,0.4239671470280417,0.1445645599771805,0.22074866072008154,0.17568217011194004,3.2162909076615103,-0.007962796113493023,0.26648641755119723,sub-082,EO,15,64
2.0113374687554626e-05,5.67083149419399e-06,0.29292461096281014,0.11982363789058156,0.4365870302097867,0.13274698676049287,3.136679788631676,-0.005962193153972132,0.5695067907937578,sub-082,EC,15,64
2.081800274776443e-05,1.1781428932829857e-05,0.17054374817111656,0.08554616911418608,0.1389126726233415,0.4975310689301745,3.9292408141897064,-0.008687535347332954,0.17011692923685554,sub-083,EO,15,64
2.358034741406046e-05,1.0983714651183962e-05,0.22038967157391845,0.1601524956957048,0.16863173974288564,0.357207936873416,3.8125151232347947,-0.013095034337279512,0.2203984396376669,sub-083,EC,15,64
4.4476438882557405e-05,9.400828557337418e-06,0.6179444610529553,0.12256950558932247,0.11681322740965247,0.10402141284214018,2.6332257871950437,-0.0104086397496938,0.10769124919668048,sub-084,EO,15,64
4.4425588802471504e-05,9.78380202064836e-06,0.4970645583380005,0.11673566108629775,0.25723837960889134,0.10425896400113305,2.7770419698893436,-0.01116614544292779,0.24874534386637667,sub-084,EC,15,64
2.202035952332636e-05,7.706813338880897e-06,0.44990464240089056,0.14079838350468682,0.17859113302429053,0.1516493312232791,3.411385017486718,0.01149409149037575,0.16971820217552358,sub-085,EO,15,64
2.2195946971503525e-05,8.643349603448564e-06,0.19037789685949164,0.09967230033638749,0.5076190804753016,0.15565260203934456,3.3656401339758513,-0.0025421112712012443,0.6518925517180387,sub-085,EC,15,64
3.224509571798475e-05,9.296979595989422e-06,0.510016826701784,0.16618875847715534,0.10742342015717063,0.16250889195393178,3.16263608154064,0.022999683874523016,0.1436782446122141,sub-086,EO,15,64
4.098987459295078e-05,9.205376231519173e-06,0.5212040188262385,0.13498791177033834,0.16205972570370608,0.1339148836866402,2.8042897397782167,0.011098988137116772,0.29042701531645876,sub-086,EC,15,64
4.174400381627327e-05,8.867717396475468e-06,0.5115167058770704,0.1589400970180124,0.10158210260210009,0.18371248355908776,2.835605258035481,-0.006334563100765517,0.13072839737290343,sub-087,EO,15,64
3.7779501657641966e-05,1.2512717457999726e-05,0.20773249688084403,0.17714953506488024,0.41454033741195684,0.17081879392619956,3.30215835236036,-0.001523816312342434,0.5648532343158377,sub-087,EC,15,64
2.674012863961328e-05,7.74048039161819e-06,0.49809023672442315,0.2005723638928054,0.10351127031688452,0.1404667170041745,3.3219868147658866,0.015836686582916055,0.09424367761501747,sub-088,EO,15,64
2.267031779074841e-05,7.875364912007185e-06,0.43794060713512994,0.16276307698436654,0.1595468536707174,0.17768279273434442,3.4569562504808244,-0.0018680370984003295,0.18717463516887364,sub-088,EC,15,64
6.0413596843198356e-06,2.216583436491033e-06,0.5000516116175047,0.15704399228019958,0.0750917863284254,0.17271376184288278,3.3088345655910913,0.02290421315056681,0.08904573988811909,sub-089,EO,15,64
5.8410109934169e-06,2.0709693220390474e-06,0.29620800677225473,0.1417165754878101,0.2381275303711585,0.2270863925998157,3.3512284652108857,-0.0023391152908880486,0.36473616319989904,sub-089,EC,15,64
4.7244756655254054e-05,1.282985074348106e-05,0.5745350662658544,0.1759451252040033,0.07008728699614775,0.10735488837372056,3.143632597533625,0.057198847970532964,0.06761285693099633,sub-090,EO,15,64
2.8340928829497127e-05,1.2467888700611346e-05,0.32369384886376984,0.10225248359069991,0.2705239455525907,0.1935831322279715,3.5330467704221613,-0.0021042596442268765,0.4275304716227144,sub-090,EC,15,64
4.957294437418542e-05,1.6666223843745246e-05,0.5630082986069389,0.15270713232401614,0.04353199685658337,0.13473495731690932,3.2697796448424086,0.0635144376820223,0.04015541582282226,sub-091,EO,15,64
3.036261533702709e-05,1.4519427616144923e-05,0.15903468190476724,0.07862993824999134,0.4289207780338475,0.22551697021231326,3.438209912685508,-0.0008433393910136735,0.6149207864804913,sub-091,EC,15,64
2.3195230973388972e-05,8.471262581894268e-06,0.3864813632060694,0.1783461962154077,0.191771370214242,0.18785747908343137,3.5619023879840315,-0.0011040398646133237,0.17701630855833098,sub-092,EO,15,64
3.682249252687804e-05,1.16935673510211e-05,0.1760722374236608,0.14883560497696638,0.5368000529884593,0.11712937581143969,3.1551411681754207,-0.01176270943433738,0.6248654634044912,sub-092,EC,15,64
1.7469347051427186e-05,3.6249333284674745e-06,0.5825187409018896,0.15171644224994807,0.13860692768698044,0.0989118701323947,2.812257304437104,-0.003708039741758892,0.1261975403722217,sub-093,EO,15,64
1.551166985214336e-05,3.953444680933514e-06,0.4671468530682797,0.1544220907709806,0.24101055538487817,0.10799791120182829,2.9815898328398602,-0.01130249965196072,0.30761874338661016,sub-093,EC,15,64
3.1546068102652504e-05,1.0247766151716766e-05,0.40351272934472354,0.19625801063122117,0.16781340544775428,0.16151941697326916,3.5040341210554073,0.004733422501572924,0.19576340676714726,sub-094,EO,15,64
2.3777228699782002e-05,1.0793638030623858e-05,0.222537654513376,0.17613930137063757,0.31312655574961,0.20379458034317022,3.7875249870757965,-0.01229383107446737,0.4097858976465363,sub-094,EC,15,64
3.421584696128092e-05,1.2706580674354166e-05,0.45257213056855344,0.1443650171221875,0.09637423122597338,0.20820151588676813,3.3453480266190043,-0.0012299700311428421,0.10137709912344338,sub-095,EO,15,64
3.671060805702858e-05,1.3105808856982846e-05,0.36407563965663103,0.11221811933868805,0.2555801320880838,0.1982841406480466,3.311584920906007,-0.010143105936171765,0.38740806287549084,sub-095,EC,15,64
6.909747640196191e-05,1.0346380910991279e-05,0.6794412640515382,0.157351839656184,0.07050253716473656,0.06849908432431895,2.5682530566547155,0.06605426411301409,0.06784405467587952,sub-096,EO,15,64
3.997291884213396e-05,9.897514682489812e-06,0.4763572837806011,0.13997880389823394,0.1634608813452959,0.17103799308526688,2.9465714913547223,0.017728447921516097,0.18706391221489374,sub-096,EC,15,64
3.589695040573486e-05,7.057910712240742e-06,0.6641349126042163,0.15149056771331174,0.07318836643123343,0.08598221645483532,2.9185763864243355,0.04285807763427975,0.04938001216892333,sub-097,EO,15,64
2.2954858668513494e-05,7.635103199433998e-06,0.39275682617119484,0.1408451483448631,0.23885051235453816,0.17820694993970165,3.356720428614375,-0.009007161062689496,0.28440359621407396,sub-097,EC,14,64
1.6437852902430555e-05,8.355813515250826e-06,0.178807676503098,0.09839954686038657,0.33140182755425995,0.29116937820020206,3.697884048272202,-0.005503959179632071,0.3810874172193817,sub-098,EO,15,64
1.5764425747130994e-05,6.776245541542413e-06,0.1483178801000748,0.11031716234114927,0.4281926841261429,0.2489603614255584,3.5840221288146816,-0.008004145275163166,0.47014801024196956,sub-098,EC,15,64
2.5140285587884165e-05,1.5567409587533403e-05,0.13423520773283357,0.11642669174353122,0.22372685692402505,0.34945943986991534,4.0740482320957305,0.003840870086564843,0.2977147126723379,sub-099,EO,15,64
2.5424660617616626e-05,9.965415530990386e-06,0.18088755518642963,0.14598469335435812,0.36266270298307296,0.24738818125279444,3.603036186257575,-0.00583437619544903,0.45014120898432214,sub-099,EC,15,64
3.162370399194239e-05,1.2547719729676956e-05,0.31136759638670714,0.12021402238619393,0.3352119040004432,0.15745393263100357,3.453528101057791,-0.009849564720704503,0.40280045419376653,sub-100,EO,15,64
3.312102329113129e-05,1.4110938162142267e-05,0.2323093358260653,0.1018824870220011,0.420675029223748,0.16618374706683842,3.461013147830305,-0.00986592967241166,0.4849480163598096,sub-100,EC,15,64
